author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp,buggy
1285342235,35,0,3,2,3,1.11944352511102,1.6666666666666698,78.6666666666667,109.0,1560,1262.0,0.0185185185327305,0
1285342694,58,0,1,1,1,0.0,0.0,0.0,0.0,3203,2258.16666666674,1763.0,0
1285347557,2,2,1,1,1,0.0,1.0,0.0,4.0,1595,956.833333333351,1200.0,1
1285347582,2,2,1,1,1,0.0,1.0,2.0,8.0,1596,957.833333333351,1201.0,0
1285349231,9,3,4,4,2,1.82501121082418,5.25,0.75,137.25,56,50.5,1.92529296502449,1
1285352152,6,0,1,1,1,0.0,1.0,197.0,3.0,26,26.0,7.0,0
1285353282,9,0,2,2,2,0.5032583347756461,5.5,27.5,900.0,185,156.833333333333,1.44897339469753,0
1285354530,1217,0,8,1,1,2.79243798226604,0.0,0.0,0.0,27,27.0,13.0,1
1285360664,17,14,2,2,2,0.205592508185083,5.5,11.5,901.0,186,157.833333333333,1.44897339469753,0
1285360870,14,17,2,2,1,0.345117314944953,7.5,389.5,32.5,38,30.5,36.0,0
1285361339,34,7,4,3,2,1.6594363006276398,6.5,21.25,114.75,74,69.5,1.24995899200076,0
1285362067,967,0,6,4,2,1.12201153170708,1.8333333333333304,8.5,156.5,54,54.0,1.43746756675133,1
1285369500,18,6,2,2,2,0.5435644431995961,10.5,10.0,274.0,57,51.5,1.92529296502449,0
1285382470,7,34,4,3,2,1.6594363006276398,6.5,0.0,115.75,75,70.5,1.24995899200076,0
1285383113,70,2,3,2,2,1.41627234694968,2.0,0.0,6.0,1817,1203.99999999997,0.437473020398673,0
1285395882,86,43,8,5,2,2.4665556329249902,1.375,8.75,234.125,1598,958.7500000000168,1.96679686551914,1
1285407954,53,12,5,2,2,1.93912513807953,1.2,40.4,8.2,1822,1208.66666666663,0.437473020398673,0
1285408297,5,11,1,1,1,0.0,3.0,0.0,4.0,1824,1210.66666666663,1153.0,0
1285408648,4,1,2,2,1,0.970950594454669,0.5,19.5,2.0,1825,1211.66666666663,1154.0,0
1285412132,38,4,1,1,1,0.0,8.0,10.0,126.0,3204,2257.50000000007,1764.0,0
1285415691,55,30,3,1,1,1.18333260096145,0.666666666666667,0.666666666666667,1.0,1826,1212.66666666663,1155.0,0
1285459015,602,3,6,4,4,0.3308967243998419,1.0,3.0,107.833333333333,1562,1262.5,0.0052083333333511,0
1285484745,186,12,11,4,2,2.97975529963993,0.6363636363636359,40.454545454545496,23.2727272727273,3206,2258.00000000007,0.992184877394992,1
1285498023,960,6,16,9,3,3.45296391819242,0.75,5.5625,27.3125,3207,2259.00000000007,0.0004572483586846,0
1285501743,88,0,2,1,1,0.08970338978685,0.5,248.0,1.5,3210,2262.00000000007,1767.0,0
1285511447,190,0,5,3,2,2.15048649307129,0.6,44.4,15.8,3211,2263.00000000007,0.992184877394992,0
1285538020,62,7,4,2,2,1.07312713283628,1.5,14.5,100.0,1564,1263.0,0.124999999992724,0
1285538024,2,10,3,2,2,1.04085208297276,2.6666666666666696,1.6666666666666698,206.0,1565,1264.0,0.124999999992724,0
1285538030,96,63,5,3,3,0.8162809403247769,1.4,6.6,86.8,1566,1265.0,0.0185185185327305,1
1285540003,1,0,1,1,1,0.0,4.0,1.0,32.0,1567,1266.0,1266.0,0
1285552131,52,0,1,1,1,0.0,1.0,508.0,1.0,1568,1267.0,1267.0,0
1285561549,6,0,2,2,2,0.91829583405449,10.0,50.0,329.5,20,20.0,1.06712341308594,0
1285571744,147,49,7,2,2,2.15963255300735,2.85714285714286,54.8571428571429,96.0,36,36.0,1.99218726155232,1
1285578286,45,10,5,2,1,2.02755555502861,0.8,4.2,26.2,250,250.0,190.0,1
1285589699,3,17,3,3,3,1.15677964944704,5.66666666666667,33.0,118.0,472,376.333333333333,0.444444444448029,0
1285591075,27,11,3,1,1,1.45466977246567,2.0,44.0,27.6666666666667,1828,1214.16666666663,1156.0,1
1285596979,6,0,1,1,1,0.0,8.0,2.0,127.0,3213,2264.66666666674,1769.0,0
1285603570,183,0,4,1,1,1.88414173720766,0.0,0.0,0.0,18,18.0,16.0,0
1285611675,36,2,3,2,2,1.13871297267047,7.0,8.33333333333333,183.0,72,59.5,1.9999992818918504,0
1285615028,488,262,22,12,8,3.19483058384852,0.545454545454545,54.8636363636364,66.8636363636364,55,55.0,0.160714293194169,1
1285621324,62,92,6,4,2,0.96591811433828,1.8333333333333304,6.66666666666667,317.5,1600,958.58333333335,1.96679686551914,1
1285621352,107,37,5,4,3,1.87835039615413,1.2,27.0,101.6,1569,1268.0,0.3888888888888889,0
1285624943,806,497,17,4,2,2.15027445497664,0.647058823529412,13.7058823529412,111.647058823529,1601,959.33333333335,1.96679686551914,1
1285625442,186,44,8,4,3,2.3552669887516298,0.875,4.0,100.875,1570,1269.0,0.388888888903101,1
1285625465,117,21,7,5,3,1.16940757213001,0.7142857142857142,50.1428571428571,51.0,1571,1270.0,0.0185185185185185,1
1285625486,0,520,5,1,2,2.06325450390757,0.2,77.0,2.8,1572,1271.0,0.125000183703378,0
1285626620,200,189,5,4,2,0.725991084970119,1.2,30.6,72.6,1573,1272.0,0.124999999992724,1
1285628572,44,15,5,3,2,1.73875392786296,2.2,2.4,376.0,1605,963.33333333335,1.96679686551914,1
1285631566,9,0,1,1,1,0.0,0.0,0.0,0.0,1606,964.33333333335,1211.0,0
1285634113,6,7,2,2,2,0.961236604722876,6.0,17.0,424.5,317,257.5,1.99913024343459,0
1285637978,2,0,2,2,2,1.0,2.5,3.0,188.0,1575,1274.0,0.124999999992724,0
1285647370,33,65,1,1,1,0.0,4.0,0.0,60.0,1576,1275.0,1275.0,1
1285651582,676,29,6,3,2,1.62337828741918,1.8333333333333304,9.0,303.33333333333303,1607,965.33333333335,1.96679686551914,1
1285651769,9,34,1,1,1,0.0,1.0,0.0,6.0,1608,966.33333333335,1213.0,0
1285653351,36,9,2,2,2,0.262311219614337,5.5,0.0,907.5,1609,967.33333333335,1.96679686551914,1
1285656222,104,0,2,2,2,0.235193381819241,1.0,0.5,25.5,3215,2266.50000000007,0.992184877394992,0
1285656337,3,3,1,1,1,0.0,2.0,0.0,52.0,3216,2267.50000000007,1771.0,0
1285657594,148,0,2,2,1,1.0,0.0,0.0,0.0,3217,2268.50000000007,117.0,0
1285659003,427,0,7,3,1,2.68939474007919,1.0,0.285714285714286,8.142857142857139,3218,2269.50000000007,118.0,0
1285668837,41,34,1,1,1,0.0,7.0,27.0,39.0,1830,1214.66666666663,1158.0,0
1285681944,50,0,3,2,2,1.31715477732028,1.6666666666666698,0.0,72.3333333333333,255,255.0,0.2043611617922289,0
1285683251,28,0,2,2,1,0.905928216042999,3.5,180.5,7.5,389,148.478571428571,344.0,0
1285683662,157,88,4,2,2,1.5264687433676,1.25,117.25,98.0,1578,1277.0,0.124999999992724,1
1285685515,0,1,1,1,1,0.0,4.0,31.0,64.0,1579,1278.0,1278.0,0
1285694646,79,49,14,5,3,3.1090352971190094,0.5714285714285711,19.2857142857143,101.285714285714,1582,1280.5,0.0185185185327305,0
1285694650,1,1,1,1,1,0.0,4.0,0.0,76.0,1583,1281.5,1280.0,0
1285695692,18,4,3,1,1,1.24067053167669,2.0,31.3333333333333,16.0,353,217.333333333334,185.0,0
1285699134,5,5,2,1,1,0.970950594454669,0.5,1.0,1.0,354,218.333333333334,186.0,0
1285701749,2,1,1,1,1,0.0,1.0,6.0,6.0,1584,1281.5,1281.0,0
1285705117,53,41,2,2,2,0.20390587550482,13.0,15.5,220.5,33,31.5,1.96826171851717,0
1285706136,8,0,2,2,2,0.954434002924965,10.5,6.0,279.0,13,12.0,0.245849609375,0
1285706292,6,3,1,1,1,0.0,1.0,0.0,8.0,1611,969.33333333335,1216.0,1
1285707753,465,72,11,1,1,3.24266658565017,0.0909090909090909,1.81818181818182,0.6363636363636359,31,31.0,17.0,0
1285709100,0,1271,22,9,1,3.92196519390488,0.272727272727273,422.454545454545,3.36363636363636,395,218.500000000001,252.0,0
1285709218,3883,0,34,12,1,4.42263155812732,0.1764705882352939,0.0,0.970588235294118,396,219.500000000001,253.0,1
1285709636,17,17,5,4,1,1.7921951936824598,0.2,0.0,0.8,397,220.500000000001,254.0,0
1285714703,16,22,3,3,1,1.40299341844305,1.6666666666666698,10.6666666666667,56.0,313,293.0,138.0,0
1285714833,127,100,4,3,1,1.7005513839804198,1.25,1.25,45.0,314,294.0,139.0,1
1285714845,29,17,3,3,1,1.1009399433532,1.33333333333333,2.3333333333333304,41.0,316,296.0,141.0,1
1285714854,127,10,5,3,4,1.70423591997798,0.8,12.2,20.4,317,297.0,0.270813319968569,0
1285714863,244,27,6,4,2,0.914650417197249,0.833333333333333,1.0,64.1666666666667,318,298.0,0.688217657415008,1
1285714875,1,2,1,1,1,0.0,2.0,124.0,4.0,319,299.0,22.0,1
1285715225,2,8,2,2,2,0.7219280948873621,10.5,51.5,270.0,73,60.0,1.9999992818918504,0
1285715691,4,5,1,1,1,0.0,1.0,0.0,3.0,320,300.0,144.0,0
1285753545,34,3,1,1,1,0.0,3.0,7.0,31.0,3220,2266.83333333341,1701.0,1
1285766130,60,53,5,4,1,2.02471976278829,1.2,0.0,6.2,3221,2266.66666666674,1702.0,0
1285778026,42,16,4,3,3,1.41021582429836,1.75,19.25,162.5,1586,1282.0,0.0185185185327305,1
1285787324,13,0,1,1,1,0.0,3.0,0.0,7.0,1587,1282.5,1283.0,0
1285788683,75,5,3,2,2,1.22515703850773,1.0,4.66666666666667,39.6666666666667,3222,2266.33333333341,0.992184877394992,0
1285804172,34,7,4,3,2,1.6594363006276398,6.5,3.25,117.0,76,71.5,1.24995899200076,0
1285805577,39,21,4,3,2,1.67330137601803,5.25,20.75,164.0,32,30.0,1.43749605305493,1
1285815572,882,538,8,4,2,1.23427949463166,3.25,78.0,56.5,38,25.0,0.995463831226516,0
1285816409,202,0,2,1,1,0.7740204128451941,0.0,0.0,0.0,39,26.0,24.0,0
1285820043,1,1,1,1,1,0.0,1.0,29.0,1.0,1614,970.833333333351,1219.0,0
1285840132,241,49,8,4,2,2.14479611794617,1.5,1.0,31.875,3223,2267.00000000007,0.865100861049788,0
1285841125,48,0,1,1,1,0.0,0.0,0.0,0.0,3224,2268.00000000007,1773.0,0
1285852110,4,0,2,2,2,0.811278124459133,10.0,43.0,332.5,32,30.5,1.9060058589093405,0
1285852604,58,16,4,3,2,1.4022022414426,2.75,57.0,209.25,318,257.5,1.99913024343459,1
1285852948,23,0,4,2,2,1.74207637122931,5.0,110.75,169.5,33,31.5,1.90600585914217,0
1285853726,61,208,4,3,3,1.21891412648517,1.75,44.25,158.5,1589,1284.5,0.0185185185327305,1
1285853842,41,10,3,2,1,0.8844952568609481,1.33333333333333,306.0,6.0,1690,897.666666666686,1494.0,1
1285857251,21,3,2,2,1,0.811278124459133,3.5,0.0,151.0,1590,1285.5,1286.0,1
1285862477,35,60,1,1,1,0.0,4.0,1.0,27.0,1591,1286.5,1287.0,1
1285862628,125,56,20,9,3,3.4591629107556496,0.4,16.15,72.65,1592,1287.5,0.0185185185327305,1
1285865985,22,1,4,3,2,1.3274847819558402,1.5,61.0,125.5,1593,1288.5,0.124999999992724,1
1285869204,1,3,1,1,1,0.0,1.0,29.0,1.0,48,35.0,38.0,0
1285872216,218,2,6,3,1,2.10263975120731,2.0,13.833333333333302,17.0,256,209.0,250.0,1
1285880287,28,1,3,2,2,0.7876672014273051,3.6666666666666696,32.6666666666667,605.0,51,38.0,1.32800283935273,1
1285880604,101,10,3,3,1,1.436655743495,2.3333333333333304,0.666666666666667,122.333333333333,55,55.0,27.0,1
1285882444,276,8,6,5,3,2.0208748861517,2.0,18.5,183.5,41,41.0,0.998662158463637,1
1285913592,74,5,4,3,1,1.53068146538978,2.0,146.5,41.0,3225,2267.50000000008,1774.0,1
1285915851,6,1,2,2,2,0.8631205685666309,10.5,3.5,277.0,60,54.0,1.92529296502449,0
1285931703,165,43,8,3,2,2.42759350585259,0.375,26.375,1.0,3227,2269.50000000008,0.992184877394992,0
1285939349,0,270,2,1,1,0.9664522750468872,1.0,150.5,9.5,3229,2270.00000000008,1777.0,0
1285940750,116,4,5,2,1,1.34240991259806,1.2,21.8,7.8,3230,2271.00000000008,1707.0,0
1285955774,10,13,2,2,2,0.258018668664815,2.5,0.0,188.0,1596,1289.0,0.124999999992724,1
1285958649,63,0,2,2,1,0.91829583405449,7.0,26.0,88.0,259,212.0,253.0,0
1285964785,6,2,1,1,1,0.0,3.0,2.0,6.0,1597,1290.0,1291.0,0
1285968145,21,28,5,4,2,1.66430822966705,1.4,6.6,180.8,1598,1291.0,0.124999999992724,1
1285974138,96,49,2,2,2,0.145295445381636,5.5,0.0,914.5,1618,974.166666666684,1.96679686551914,1
1285974938,17,1,3,2,2,1.23266025681582,3.6666666666666696,6.33333333333333,615.666666666667,1619,975.166666666684,1.96679686551914,0
1285996012,2,6,2,2,2,0.811278124459133,2.5,5.5,184.0,1599,1292.0,0.124999999992724,0
1286006258,94,0,1,1,1,0.0,0.0,0.0,0.0,3231,2271.50000000008,1778.0,0
1286006431,79,2,2,2,1,0.2285381439535281,0.5,33.0,1.0,3232,2272.50000000008,1708.0,0
1286032569,190,16,7,5,1,2.1713213749459896,1.14285714285714,109.714285714286,20.8571428571429,3233,2271.50000000008,1779.0,1
1286033473,4,0,1,1,1,0.0,2.0,0.0,2.0,1600,1293.0,1294.0,0
1286037617,465,48,12,4,1,3.28305238092112,0.5,17.8333333333333,13.333333333333302,3234,2271.50000000008,1709.0,1
1286037770,58,42,4,3,1,1.34611025523257,1.5,14.0,57.25,1601,1294.0,1295.0,1
1286058235,8,8,1,1,1,0.0,3.0,24.0,8.0,20,18.25,16.0,0
1286063280,18,14,5,5,1,1.87874519229214,1.0,7.8,15.8,1622,977.666666666684,1226.0,1
1286082366,34,4,4,3,1,1.48697669983321,0.5,11.5,4.75,1623,977.666666666684,1227.0,1
1286087532,4,0,1,1,1,0.0,1.0,64.0,6.0,3235,2272.33333333341,1780.0,0
1286092474,165,29,9,4,2,2.51990470837338,0.555555555555556,82.1111111111111,22.5555555555556,3236,2273.33333333341,0.992184877394992,1
1286099253,78,3,2,2,1,0.905452263186789,7.0,0.5,88.5,265,217.5,259.0,1
1286106900,47,0,1,1,1,0.0,30.0,2.0,627.0,1691,898.50000000002,1495.0,1
1286129633,1,0,1,1,1,0.0,4.0,0.0,23.0,1624,978.166666666684,1228.0,0
1286162366,178,317,6,5,3,0.2023356102378739,1.8333333333333304,61.5,313.16666666666697,1625,979.166666666684,0.997205710511463,1
1286169006,290,0,6,4,4,1.3350729134206598,4.33333333333333,30.5,73.8333333333333,38,38.0,0.385157249496539,0
1286202988,164,116,12,9,1,3.0275294268065096,0.583333333333333,26.6666666666667,53.8333333333333,1603,1293.0,1297.0,1
1286220342,21,12,2,1,1,0.329846070207146,0.5,6.0,1.0,1629,983.166666666684,1231.0,0
1286224518,576,28,3,2,1,1.12866524590935,0.666666666666667,87.0,3.0,21,19.25,17.0,1
1286229996,6,1,3,3,2,1.37878349348618,2.3333333333333304,2.6666666666666696,207.666666666667,1607,1297.0,0.124999999992724,1
1286231260,25,17,3,2,1,1.22685816959347,1.0,17.6666666666667,3.6666666666666696,1630,984.166666666684,1232.0,1
1286231973,1,1,1,1,1,0.0,1.0,0.0,5.0,1631,985.166666666684,1233.0,0
1286233401,1,1,1,1,1,0.0,1.0,0.0,6.0,1633,987.166666666684,1235.0,1
1286240182,144,116,2,2,2,0.0908278259323385,10.5,1.5,296.5,63,57.0,1.92529296502449,1
1286255002,30,1,3,2,1,1.22037563675201,0.333333333333333,9.0,6.0,1634,988.0000000000168,1236.0,1
1286273219,90,0,2,2,1,0.819965310218763,15.0,34.0,323.0,1692,899.3333333333528,1496.0,1
1286274374,3,1,1,1,1,0.0,10.0,4.0,196.0,557,411.166666666666,469.0,1
1286278702,193,0,4,2,1,1.69104918560048,0.75,4.25,4.75,475,373.666666666667,10.0,1
1286286715,6,0,1,1,1,0.0,4.0,2.0,9.0,476,374.666666666667,280.0,0
1286293421,53,80,11,7,5,2.74339498566822,0.6363636363636359,13.1818181818182,26.8181818181818,257,257.0,0.008464213817754,0
1286294440,64,105,16,5,2,3.30045620825387,0.4375,21.625,34.75,1608,1298.0,0.125000183703378,1
1286295901,6,3,1,1,1,0.0,5.0,19.0,20.0,1635,989.0000000000168,1237.0,0
1286323342,20,3,5,3,1,2.2122028491557004,0.6,1.8,9.6,1636,986.5000000000168,1238.0,1
1286325861,242,45,4,3,2,1.09114398505973,2.75,27.25,456.75,61,54.0,1.1210893100305,1
1286344686,17,40,10,6,1,2.5546025911439703,1.1,134.3,62.9,3257,2285.66666666674,1782.0,0
1286345791,75,93,6,2,2,1.41313007082616,4.33333333333333,4.0,73.8333333333333,41,28.0,0.995463831231973,0
1286345872,28,23,2,1,1,0.999722647539407,1.5,2.0,40.5,3258,2286.66666666674,1717.0,0
1286349611,65,3,3,3,2,0.511577970015247,3.6666666666666696,0.666666666666667,76.0,3259,2287.66666666674,0.865100861049788,0
1286352536,54,23,10,3,2,3.0781457521618303,0.5,5.1,22.0,3260,2288.66666666674,0.992184877394992,0
1286355827,0,101,9,6,1,2.33106001342109,2.3333333333333304,323.555555555556,44.1111111111111,1694,901.0833333333528,1497.0,0
1286365109,2,1,1,1,1,0.0,3.0,146.0,10.0,3261,2289.66666666674,1720.0,0
1286373557,5,251,5,4,2,1.17109000520435,1.0,161.6,4.6,3262,2290.66666666674,0.992184877394992,0
1286378347,95,29,3,2,3,0.547553154980007,0.666666666666667,7.0,3.0,325,304.5,0.3882120273134479,1
1286378353,67,57,3,3,1,1.23494971965759,1.6666666666666698,5.66666666666667,61.6666666666667,326,305.5,146.0,1
1286378359,15,3,2,2,1,0.852405178649479,0.5,3.5,1.5,327,306.5,58.0,0
1286380706,118,3,3,3,1,0.4503639498618499,2.3333333333333304,78.3333333333333,45.6666666666667,558,412.166666666666,470.0,1
1286381683,62,3,4,3,2,1.33902009225954,1.5,209.5,120.0,165,97.83333333333309,0.0078109206006038,1
1286383071,35,21,10,4,2,2.65573116521118,1.2,10.5,111.4,321,258.0,1.99913024343459,1
1286384513,110,19,4,4,2,1.4820318255547602,1.5,71.75,124.0,166,98.83333333333309,0.0078109206006038,1
1286385566,84,8,4,3,3,1.39961518349701,1.5,7.5,141.25,1610,1300.0,0.0185185185327305,1
1286385692,142,70,6,3,2,1.5903421242129698,1.8333333333333304,16.6666666666667,305.16666666666697,248,190.0,1.6786633282881105,1
1286390733,33,16,5,4,3,2.05431742131352,1.0,3.2,114.4,1611,1301.0,0.0185185185327305,1
1286397150,3,3,3,2,1,1.45914791702724,1.6666666666666698,1.6666666666666698,16.6666666666667,1637,987.0000000000168,1239.0,0
1286400436,76,1,4,3,2,0.997138518391016,2.75,19.5,465.25,64,57.0,1.1210893100305,1
1286404138,20,0,3,2,2,1.29546184423832,3.6666666666666696,41.3333333333333,610.333333333333,249,191.0,1.6786633282881105,1
1286411056,46,10,6,2,2,2.24797997054496,0.833333333333333,50.3333333333333,73.3333333333333,1614,1303.5,0.124999999992724,0
1286418262,364,111,19,9,5,3.24385490947352,0.421052631578947,19.0,91.10526315789473,1615,1304.5,0.21,1
1286431280,7,2,2,1,1,0.7642045065086199,5.0,8.0,145.5,400,222.833333333335,197.0,1
1286431538,1,1,1,1,1,0.0,7.0,8.0,40.0,401,223.833333333335,256.0,1
1286431724,4,16,7,4,1,1.88338309822901,0.5714285714285711,105.0,1.0,3265,2293.50000000008,119.0,0
1286437497,9,1,5,5,1,2.3219280948873595,1.4,9.2,14.4,3266,2294.33333333341,119.0,0
1286438050,10,0,1,1,1,0.0,4.0,1.0,27.0,3267,2295.33333333341,1786.0,0
1286438128,89,0,2,1,1,0.984554352860751,0.0,0.0,0.0,3268,2296.33333333341,1722.0,0
1286440557,1,1,1,1,1,0.0,4.0,301.0,6.0,3269,2297.33333333341,120.0,0
1286449355,1,1,1,1,1,0.0,3.0,275.0,11.0,559,413.166666666666,471.0,0
1286453537,172,3,4,1,1,1.17923134529856,0.75,148.75,7.0,3271,2299.33333333341,1723.0,1
1286463174,26,5,3,2,2,0.659459211658581,2.3333333333333304,0.0,219.666666666667,1616,1305.0,0.124999999992724,1
1286469187,23,5,6,4,3,2.18008625029556,1.16666666666667,12.333333333333302,116.166666666667,1617,1302.5,0.0185185185327305,1
1286470897,49,22,4,3,2,1.3654527620424095,2.75,138.0,213.0,43,43.0,1.98339653012158,1
1286475133,95,11,5,5,3,1.94167394763562,1.0,2.2,101.8,1618,1303.5,0.0185185185327305,1
1286475184,8,1,2,2,1,0.7642045065086199,1.0,8.0,4.0,1638,985.583333333351,1240.0,0
1286478705,18,3,2,2,2,0.453716339186945,13.0,28.5,212.5,78,73.5,1.24995899200076,0
1286483572,41,45,3,2,1,0.535265905308428,1.33333333333333,16.0,19.6666666666667,1619,1302.0,1311.0,1
1286492068,29,21,4,3,2,1.2182849995616598,2.75,12.75,458.75,1639,986.083333333351,1.96679686551914,1
1286500435,22,10,3,3,1,1.52710362665286,1.33333333333333,1.0,12.333333333333302,1640,987.083333333351,1242.0,1
1286512001,23,2,3,1,1,1.47293503961937,2.6666666666666696,47.3333333333333,38.0,1834,1214.49999999996,1160.0,0
1286512821,99,73,15,4,2,3.39897950378082,0.8,122.266666666667,80.0,326,262.5,1.99913024343459,1
1286513244,35,6,8,3,1,2.59476192175992,0.75,215.75,9.375,1835,1215.49999999996,1161.0,0
1286517875,106,75,7,4,1,2.2463568938197698,0.7142857142857142,8.28571428571429,13.4285714285714,1642,989.0000000000168,1244.0,1
1286522734,12,9,1,1,1,0.0,4.0,6.0,22.0,3273,2299.00000000008,1725.0,0
1286524364,2,5,3,3,1,1.44881563572518,2.3333333333333304,42.3333333333333,19.6666666666667,1836,1216.3333333333,441.0,0
1286524445,12,35,23,1,1,4.3405750213380285,0.1739130434782609,158.347826086957,3.82608695652174,1837,1217.3333333333,442.0,0
1286525629,926,3,21,4,1,4.20418663077034,0.333333333333333,28.095238095238106,3.85714285714286,3274,2300.00000000008,120.0,0
1286537870,191,24,7,4,2,2.20977024990326,0.5714285714285711,39.5714285714286,5.428571428571429,3276,2301.50000000008,0.865100861049788,0
1286539102,64,0,1,1,1,0.0,0.0,0.0,0.0,3277,2301.50000000008,1787.0,0
1286540922,2,1,1,1,1,0.0,4.0,41.0,52.0,561,413.666666666666,473.0,1
1286553405,1,1,1,1,1,0.0,3.0,603.0,15.0,563,415.666666666666,475.0,0
1286557876,14,2,3,2,2,1.12164076218686,2.0,0.666666666666667,188.0,1621,1304.0,0.124999999992724,0
1286558202,233,52,4,2,2,1.08552177057306,1.25,0.75,106.0,1622,1305.0,0.124999999992724,1
1286560715,466,19,18,7,3,3.47468491888434,0.7222222222222221,8.444444444444441,73.3333333333333,327,263.5,0.999991822838206,1
1286560983,34,31,13,6,2,3.0954149769254,0.8461538461538459,16.7692307692308,142.769230769231,1644,991.0000000000168,1.96679686551914,1
1286565702,52,3,3,3,2,1.18522745660399,8.66666666666667,52.0,142.333333333333,20,20.0,1.74999523162842,0
1286567111,78,57,13,5,1,3.2850172437949707,0.384615384615385,14.4615384615385,6.76923076923077,1645,992.0000000000168,1247.0,1
1286575327,1401,11,36,15,4,4.26502127311,0.3611111111111111,129.111111111111,33.5555555555556,328,264.5,0.66666665164909,1
1286578240,6,3,3,3,1,1.22439444540599,1.0,0.0,2.3333333333333304,1646,992.583333333351,1248.0,0
1286591536,282,205,13,4,2,2.9577785071480296,0.4615384615384621,46.6923076923077,17.307692307692303,1624,1306.0,0.125000183703378,1
1286596012,34,24,2,1,1,0.6631968402398289,0.5,0.0,6.0,1647,992.583333333351,1249.0,1
1286605410,4,3,2,1,1,0.985228136034252,2.0,418.5,3.5,3278,2301.00000000008,1728.0,0
1286607661,10,0,5,1,1,2.3219280948873595,0.2,5.2,1.4,3279,2301.50000000008,1729.0,1
1286614127,270,16,12,4,2,2.8928954457272296,0.833333333333333,68.3333333333333,34.1666666666667,3280,2301.00000000008,0.992184877394992,1
1286646294,1727,11,4,2,1,1.26841401019391,1.5,112.75,2.25,30,23.5,28.0,1
1286652216,189,221,8,4,1,2.1766853192130102,0.625,7.875,8.75,1649,993.416666666684,1251.0,1
1286658020,275,110,7,4,2,2.01312411333698,0.857142857142857,4.0,82.4285714285714,1625,1305.5,0.124999999992724,1
1286658243,18,10,2,2,2,0.222284830685688,2.5,0.0,207.0,1626,1306.5,0.124999999992724,1
1286693328,1,1,1,1,1,0.0,1.0,1.0,3.0,1651,992.750000000018,1253.0,0
1286724627,127,268,4,3,2,1.55287262172676,2.75,147.75,65.5,3282,2302.83333333341,0.865100861049788,1
1286747463,131,20,3,2,2,1.08751358774075,8.66666666666667,14.666666666666698,143.333333333333,39,38.0,1.23027557120804,0
1286768255,4,1,1,1,1,0.0,1.0,15.0,2.0,1654,995.0000000000168,1255.0,0
1286768306,13,7,3,2,1,1.23616025437381,1.0,11.0,3.0,1655,996.0000000000168,1256.0,1
1286792932,122,8,4,3,2,0.901851422969549,5.0,11.75,171.25,38,38.0,1.99218726157414,1
1286795639,56,4,5,3,2,1.22183392915391,1.8,0.4,41.0,101,47.50000000000011,1.234619140625,1
1286795926,0,1,1,1,1,0.0,3.0,0.0,10.0,1656,996.666666666684,1257.0,0
1286801382,20,9,3,1,1,1.11304327599122,0.333333333333333,6.0,1.0,479,375.833333333333,12.0,1
1286805173,258,98,6,2,2,0.577250729232411,0.833333333333333,3.6666666666666696,75.8333333333333,1627,1307.0,0.124999999992724,1
1286811996,16,2,1,1,1,0.0,3.0,161.0,57.0,1697,900.016666666686,1499.0,0
1286815510,2,2,1,1,1,0.0,6.0,2.0,197.0,1628,1308.0,1319.0,0
1286823642,2218,971,40,7,2,4.33336425334783,0.15,37.825,11.525,109,65.0000000000001,8.867545560441939e-11,1
1286823962,171,8,8,4,1,1.5961819941762,1.25,184.0,48.125,564,416.4999999999992,476.0,1
1286824231,36,3,3,3,2,1.07509142193398,2.0,4.66666666666667,148.0,259,259.0,0.292369867093839,0
1286825467,1,1,1,1,1,0.0,4.0,3.0,53.0,565,417.4999999999992,477.0,0
1286840484,626,34,19,9,9,2.09901311282112,0.6842105263157889,80.6842105263158,64.5789473684211,50,50.0,0.0277606160887043,1
1286855866,1,1,1,1,1,0.0,5.0,5.0,83.0,330,308.5,148.0,0
1286862857,155,11,10,4,1,1.8237389675557,0.4,193.6,6.3,3285,2305.50000000008,1732.0,1
1286871247,127,0,2,2,1,0.8803262547496021,0.0,0.0,0.0,1841,1218.66666666663,170.0,0
1286873949,2,1,1,1,1,0.0,2.0,81.0,2.0,1843,1220.66666666663,172.0,0
1286874092,2,3,2,2,1,0.970950594454669,5.0,46.5,136.5,1844,1221.66666666663,443.0,0
1286874251,13,10,5,3,1,2.23533628287916,0.8,116.0,4.6,1845,1222.66666666663,1162.0,0
1286883173,1,0,1,1,1,0.0,4.0,0.0,54.0,567,419.4999999999992,478.0,0
1286890177,9,8,3,2,2,1.3830999911893302,2.0,22.6666666666667,45.0,481,377.833333333333,0.0705532091087659,1
1286891277,3,1,1,1,1,0.0,1.0,2.0,2.0,1658,998.5000000000168,1259.0,0
1286895708,19,15,1,1,1,0.0,1.0,111.0,1.0,1659,999.5000000000168,1260.0,0
1286895975,11,2,3,2,1,1.45726591362339,0.666666666666667,28.0,3.3333333333333304,1660,1000.50000000002,1261.0,1
1286898706,18,27,1,1,1,0.0,7.0,0.0,268.0,1630,1310.0,1321.0,1
1286901095,7,7,1,1,1,0.0,4.0,12.0,56.0,1632,1312.0,1322.0,0
1286906646,89,43,18,4,2,3.88769865123312,0.5,111.444444444444,19.9444444444444,3288,2304.66666666674,0.992184877394992,1
